YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,NCHILD,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCWAGE,VETSTAT,VETSTATD
2023,202301,42726,2.023E+12,12312,2.023E+12,110104,1,1,12312,2,2,33,1,1,100,1,100,11,114,1,10,50000,1,11
2023,202301,42726,2.023E+12,12312,2.023E+12,110104,1,2,12960,2,1,35,1,1,100,1,100,10,101,1,14,90000,1,12
2023,202301,42888,2.023E+12,17820,2.023E+12,50004,1,2,12150,2,1,48,1,1,100,0,0,11,116,1,10,559000,1,11
2023,202301,43050,2.023E+12,10530,2.023E+12,10904,1,1,10530,2,1,60,1,7,700,1,100,8,81,1,10,55000,1,11
2023,202301,43050,2.023E+12,10530,2.023E+12,10904,1,2,9396,2,2,61,1,7,700,1,100,10,101,1,10,77000,1,11
2023,202301,43050,2.023E+12,10530,2.023E+12,10904,1,3,11178,0,1,33,6,7,700,1,100,10,101,1,10,40000,1,11
2023,202301,43860,2.023E+12,29646,2.023E+12,11604,1,1,29484,0,2,37,6,1,100,0,0,10,101,1,10,45700,1,11
2023,202301,44022,2.023E+12,6804,2.023E+12,190204,1,1,6642,1,2,38,6,2,200,1,100,7,71,1,10,32000,1,11
2023,202301,44184,2.023E+12,17010,2.023E+12,11604,1,1,17010,0,2,21,6,3,315,0,0,6,63,1,10,1000,1,11
2023,202301,44184,2.023E+12,17010,2.023E+12,11604,1,3,17496,0,2,21,6,3,315,0,0,6,63,1,10,36000,1,11
2023,202301,44994,2.023E+12,13122,2.023E+12,10904,1,1,13122,1,2,65,1,1,100,0,0,11,115,1,10,65000,1,11
2023,202301,44994,2.023E+12,13122,2.023E+12,10904,1,3,14256,0,1,39,6,1,100,1,100,8,81,1,10,56000,1,11
2023,202301,45156,2.023E+12,23328,2.023E+12,13304,1,1,23328,0,1,25,6,7,700,1,100,6,63,1,10,50000,1,11
2023,202301,45156,2.023E+12,23328,2.023E+12,13304,1,5,21870,3,1,45,1,7,700,1,100,6,63,1,10,85000,1,11
2023,202301,45318,2.023E+12,4698,2.023E+12,70104,1,1,4536,5,2,34,6,8,802,0,0,6,63,1,12,9000,1,11
2023,202301,45480,2.023E+12,15066,2.023E+12,10604,1,1,15066,0,2,28,6,1,100,1,100,10,101,1,10,35000,1,11
2023,202301,45642,2.023E+12,9234,2.023E+12,190204,1,2,9396,0,2,62,1,1,100,0,0,11,116,1,10,120000,1,11
2023,202301,45966,2.023E+12,29322,2.023E+12,13104,1,1,29484,2,2,41,1,1,100,0,0,11,114,1,10,96000,1,11
2023,202301,45966,2.023E+12,29322,2.023E+12,13104,1,2,26568,2,1,37,1,1,100,0,0,10,101,1,10,143000,1,11
2023,202301,46290,2.023E+12,30456,2.023E+12,190704,1,1,30456,2,1,40,1,1,100,1,100,6,65,1,10,61000,1,11
2023,202301,46290,2.023E+12,30456,2.023E+12,190704,1,2,24948,2,2,39,1,1,100,1,100,6,63,1,10,70000,1,11
2023,202301,46290,2.023E+12,30456,2.023E+12,190704,1,3,31104,0,1,19,6,1,100,1,100,6,63,1,10,6100,1,11
2023,202301,46614,2.023E+12,24462,2.023E+12,11404,1,1,24462,0,1,19,6,7,700,1,100,6,63,1,10,24000,1,11
2023,202301,46614,2.023E+12,24462,2.023E+12,11404,1,3,26082,2,1,35,2,7,700,1,100,4,40,1,10,100000,1,11
2023,202301,46776,2.023E+12,7614,2.023E+12,13204,1,1,7614,0,2,63,1,1,100,0,0,6,63,1,10,160000,2,20
2023,202301,46938,2.023E+12,37908,2.023E+12,80504,1,2,56538,1,1,52,1,8,826,1,100,6,63,1,10,0,1,11
2023,202301,46938,2.023E+12,37908,2.023E+12,80504,1,3,60426,0,1,22,6,8,826,1,100,6,63,1,10,20000,1,11
2023,202301,47100,2.023E+12,16524,2.023E+12,10304,1,1,16524,0,2,23,6,1,100,0,0,6,64,1,10,17000,1,11
2023,202301,47100,2.023E+12,16524,2.023E+12,10304,1,2,28350,0,1,29,6,8,801,0,0,6,63,1,10,20000,1,11
2023,202301,47586,2.023E+12,20574,2.023E+12,11504,1,1,20574,0,1,40,6,1,100,0,0,6,65,1,12,75000,1,11
2023,202301,47910,2.023E+12,2916,2.023E+12,50004,1,1,2916,1,2,37,6,3,315,0,0,6,63,1,10,30000,1,11
2023,202301,48072,2.023E+12,15228,2.023E+12,190104,1,1,15228,1,1,37,1,7,700,2,200,6,65,1,10,45000,1,11
2023,202301,48072,2.023E+12,15228,2.023E+12,190104,1,2,11340,1,2,34,1,7,700,2,200,6,65,1,10,23000,1,11
2023,202301,48234,2.023E+12,4860,2.023E+12,13404,1,1,4860,0,1,56,1,3,315,0,0,6,65,1,10,77000,1,11
2023,202301,48234,2.023E+12,4860,2.023E+12,13404,1,2,7290,0,2,56,1,8,826,1,100,5,50,1,10,10000,1,11
2023,202301,48396,2.023E+12,17496,2.023E+12,13004,1,1,17496,0,1,60,1,1,100,0,0,10,101,1,10,35000,1,11
2023,202301,48558,2.023E+12,11988,2.023E+12,12304,1,1,11988,0,1,24,6,1,100,1,100,10,101,1,10,42000,1,11
2023,202301,48558,2.023E+12,11988,2.023E+12,12304,1,2,11826,0,2,23,6,9,904,4,423,10,101,1,10,43000,1,11
2023,202301,48558,2.023E+12,11988,2.023E+12,12304,1,3,11664,0,2,20,6,8,826,1,100,7,71,1,10,25000,1,11
2023,202301,48720,2.023E+12,13446,2.023E+12,13504,1,1,13284,1,2,52,1,1,100,0,0,11,114,1,10,55000,1,11
2023,202301,48720,2.023E+12,13446,2.023E+12,13504,1,2,12636,1,1,54,1,1,100,0,0,11,114,1,10,85000,2,20
2023,202301,48720,2.023E+12,13446,2.023E+12,13504,1,3,15552,0,2,18,6,1,100,0,0,6,63,1,10,5000,1,11
2023,202301,48882,2.023E+12,13770,2.023E+12,12104,1,1,13770,1,2,53,1,8,826,1,100,7,71,1,10,74000,1,11
2023,202301,48882,2.023E+12,13770,2.023E+12,12104,1,2,13770,1,1,54,1,8,826,1,100,6,61,1,10,18000,1,11
2023,202301,48882,2.023E+12,13770,2.023E+12,12104,1,5,11178,0,1,30,2,1,100,0,0,6,64,1,10,25000,1,11
2023,202301,49044,2.023E+12,10206,2.023E+12,12204,1,1,10206,3,1,26,6,1,100,1,100,8,81,1,12,0,1,11
2023,202301,49044,2.023E+12,10206,2.023E+12,12204,1,2,9558,3,2,25,6,1,100,1,100,6,63,1,12,20000,1,11
2023,202301,49044,2.023E+12,10206,2.023E+12,12204,1,6,11016,0,2,21,6,1,100,1,100,7,71,1,10,2000,1,11
2023,202301,49206,2.023E+12,13932,2.023E+12,80704,1,1,13932,3,2,43,1,3,361,0,0,6,63,1,10,42000,1,11
2023,202301,49206,2.023E+12,13932,2.023E+12,80704,1,2,16686,3,1,54,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,49368,2.023E+12,17010,2.023E+12,12804,1,1,17172,0,1,61,1,1,100,0,0,8,81,1,10,100000,1,11
2023,202301,49530,2.023E+12,49734,2.023E+12,12004,1,1,49734,0,2,42,4,1,100,0,0,6,64,1,10,20000,1,11
2023,202301,49692,2.023E+12,38880,2.023E+12,12504,1,1,38880,0,2,24,6,1,100,0,0,7,71,1,10,60000,1,11
2023,202301,49854,2.023E+12,46818,2.023E+12,10104,1,1,46818,0,1,57,1,1,100,0,0,10,101,1,10,285000,1,11
2023,202301,50016,2.023E+12,30456,2.023E+12,190904,1,1,30456,3,1,40,1,1,100,0,0,6,63,1,10,120000,1,11
2023,202301,50016,2.023E+12,30456,2.023E+12,190904,1,2,32724,3,2,37,1,1,100,0,0,6,64,1,10,4000,1,11
2023,202301,50178,2.023E+12,18306,2.023E+12,10104,1,1,18144,2,1,45,6,8,826,1,100,10,101,1,10,100000,1,11
2023,202301,50178,2.023E+12,18306,2.023E+12,10104,1,2,14742,2,2,45,6,8,826,1,100,6,63,1,10,50000,1,11
2023,202301,50340,2.023E+12,40662,2.023E+12,12004,1,1,40662,2,2,29,6,8,845,2,200,7,71,1,10,800,1,11
2023,202301,50502,2.023E+12,15228,2.023E+12,11604,1,1,15228,0,1,58,6,1,100,0,0,6,65,1,10,243000,1,11
2023,202301,50826,2.023E+12,8748,2.023E+12,11304,1,1,8748,2,2,43,1,1,100,0,0,11,114,1,10,76000,1,11
2023,202301,50826,2.023E+12,8748,2.023E+12,11304,1,2,9072,2,1,43,1,1,100,0,0,10,101,1,10,160000,1,11
2023,202301,51312,2.023E+12,5994,2.023E+12,190304,1,1,5994,2,2,46,1,9,907,1,100,10,101,1,10,30000,1,11
2023,202301,51312,2.023E+12,5994,2.023E+12,190304,1,2,5184,2,1,47,1,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,51798,2.023E+12,11340,2.023E+12,12504,1,1,11340,2,2,58,4,1,100,0,0,6,65,1,10,30000,1,11
2023,202301,51798,2.023E+12,11340,2.023E+12,12504,1,2,12798,0,1,37,1,1,100,0,0,0,2,1,10,9300,1,11
2023,202301,51798,2.023E+12,11340,2.023E+12,12504,1,3,12150,1,2,24,1,1,100,0,0,6,63,1,10,43000,1,11
2023,202301,51798,2.023E+12,11340,2.023E+12,12504,1,6,14256,1,1,31,1,2,200,0,0,6,63,1,10,32000,1,11
2023,202301,51798,2.023E+12,11340,2.023E+12,12504,1,7,12150,0,2,24,1,1,100,0,0,7,71,1,10,18000,1,11
2023,202301,51960,2.023E+12,3888,2.023E+12,250304,1,1,3726,1,2,34,6,1,100,0,0,11,114,1,10,60000,1,11
2023,202301,51960,2.023E+12,3888,2.023E+12,250304,1,2,2430,0,1,21,6,8,826,1,100,6,63,1,10,19200,1,11
2023,202301,51960,2.023E+12,3888,2.023E+12,250304,1,3,2754,1,2,52,2,1,100,0,0,11,114,1,10,25000,1,11
2023,202301,52122,2.023E+12,24138,2.023E+12,190204,1,1,24138,0,1,27,1,1,100,0,0,10,101,1,10,51000,1,11
2023,202301,52122,2.023E+12,24138,2.023E+12,190204,1,2,23328,0,2,27,1,1,100,0,0,8,81,1,10,12200,2,20
2023,202301,52284,2.023E+12,13284,2.023E+12,12204,1,1,13284,2,1,41,1,1,100,0,0,6,63,1,10,56000,1,11
2023,202301,52284,2.023E+12,13284,2.023E+12,12204,1,5,14742,1,1,61,2,1,100,0,0,6,63,1,10,120000,1,11
2023,202301,52284,2.023E+12,13284,2.023E+12,12204,1,7,14742,0,1,60,6,1,100,0,0,6,61,1,10,24000,1,11
2023,202301,52608,2.023E+12,7290,2.023E+12,13504,1,2,7776,4,2,56,1,1,100,0,0,8,81,1,10,80000,1,11
2023,202301,52608,2.023E+12,7290,2.023E+12,13504,1,3,7776,1,1,35,6,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,52608,2.023E+12,7290,2.023E+12,13504,1,6,6804,0,2,24,6,1,100,0,0,6,63,1,10,20300,1,11
2023,202301,52608,2.023E+12,7290,2.023E+12,13504,1,7,8910,0,1,19,6,1,100,0,0,5,50,1,10,2000,1,11
2023,202301,52770,2.023E+12,12474,2.023E+12,12804,1,1,12474,0,1,30,6,1,100,0,0,6,63,1,10,31000,1,11
2023,202301,52770,2.023E+12,12474,2.023E+12,12804,1,2,10692,1,2,53,5,1,100,0,0,6,65,1,10,57000,2,20
2023,202301,52932,2.023E+12,17820,2.023E+12,13504,1,1,17658,2,1,39,1,1,100,0,0,11,114,1,10,150000,2,20
2023,202301,53094,2.023E+12,8100,2.023E+12,11604,1,1,7938,3,1,55,1,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,53094,2.023E+12,8100,2.023E+12,11604,1,2,8100,3,2,50,1,1,100,0,0,11,114,1,10,559000,1,11
2023,202301,53256,2.023E+12,54756,2.023E+12,10304,1,1,54756,0,1,32,6,2,200,0,0,11,114,1,10,70000,1,11
2023,202301,53418,2.023E+12,18144,2.023E+12,11004,1,1,18144,0,2,60,5,1,100,0,0,10,101,1,10,43000,1,11
2023,202301,53580,2.023E+12,8100,2.023E+12,10704,1,2,8100,3,1,39,1,1,100,0,0,11,115,1,10,300000,1,11
2023,202301,53580,2.023E+12,8100,2.023E+12,10704,1,6,7452,1,2,64,4,1,100,4,426,8,81,1,10,30000,1,11
2023,202301,53742,2.023E+12,28512,2.023E+12,10404,1,1,28512,0,2,61,1,1,100,0,0,7,71,1,10,0,1,11
2023,202301,54066,2.023E+12,13122,2.023E+12,12504,1,1,13122,0,2,52,4,1,100,0,0,10,101,1,10,60000,2,20
2023,202301,54228,2.023E+12,18306,2.023E+12,13504,1,1,18306,3,1,49,1,1,100,0,0,7,71,1,10,150000,1,11
2023,202301,54228,2.023E+12,18306,2.023E+12,13504,1,2,17982,3,2,51,1,1,100,0,0,10,101,1,10,175000,1,11
2023,202301,54228,2.023E+12,18306,2.023E+12,13504,1,3,17982,0,1,20,6,1,100,0,0,6,61,1,10,18000,1,11
2023,202301,54228,2.023E+12,18306,2.023E+12,13504,1,4,20736,0,2,18,6,1,100,0,0,5,50,1,10,6000,1,11
2023,202301,54714,2.023E+12,24300,2.023E+12,10104,1,1,24300,1,2,33,1,1,100,0,0,7,71,1,10,0,1,11
2023,202301,54714,2.023E+12,24300,2.023E+12,10104,1,2,24462,1,1,28,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,55038,2.023E+12,23814,2.023E+12,110104,1,1,23814,0,1,27,6,1,100,1,100,8,81,1,10,55000,1,11
2023,202301,55200,2.023E+12,10368,2.023E+12,250204,1,1,10368,1,1,55,1,1,100,0,0,8,81,1,10,62000,2,20
2023,202301,55200,2.023E+12,10368,2.023E+12,250204,1,2,11178,1,2,47,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,55362,2.023E+12,21060,2.023E+12,90004,1,2,14580,0,2,63,1,8,826,1,100,6,63,1,10,4300,1,11
2023,202301,55524,2.023E+12,6966,2.023E+12,80304,1,1,6966,0,1,64,1,8,826,1,100,6,63,1,10,70000,1,11
2023,202301,55686,2.023E+12,16686,2.023E+12,80704,1,1,16686,0,1,59,4,8,826,1,100,6,64,1,10,30000,1,11
2023,202301,56334,2.023E+12,10692,2.023E+12,11004,1,2,15066,0,1,30,1,1,100,0,0,7,71,1,10,65000,1,11
2023,202301,56820,2.023E+12,8262,2.023E+12,12004,1,1,8424,0,2,54,1,1,100,0,0,11,115,1,10,5000,1,11
2023,202301,57306,2.023E+12,10530,2.023E+12,12304,1,2,10692,4,1,36,1,7,700,1,100,3,30,1,10,60000,1,11
2023,202301,57468,2.023E+12,46818,2.023E+12,110104,1,1,46656,1,2,23,6,1,100,1,100,7,71,1,10,25000,1,11
2023,202301,57468,2.023E+12,46818,2.023E+12,110104,1,2,28998,1,1,26,6,1,100,1,100,6,63,1,10,50000,1,11
2023,202301,57792,2.023E+12,32238,2.023E+12,80504,1,1,32238,4,2,37,3,1,100,0,0,11,114,1,10,14100,2,20
2023,202301,58278,2.023E+12,18630,2.023E+12,13304,1,1,18630,1,1,43,1,3,340,1,100,8,81,1,10,45000,1,11
2023,202301,58278,2.023E+12,18630,2.023E+12,13304,1,2,16200,1,2,38,1,3,315,0,0,8,81,1,10,50000,1,11
2023,202301,58440,2.023E+12,8910,2.023E+12,80304,1,1,8910,0,2,63,1,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,58602,2.023E+12,2916,2.023E+12,60204,1,1,2916,0,1,48,1,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,58602,2.023E+12,2916,2.023E+12,60204,1,2,4212,0,2,47,1,1,100,0,0,10,101,1,10,111000,1,11
2023,202301,58764,2.023E+12,5508,2.023E+12,90004,1,1,5670,0,1,32,6,1,100,1,100,7,71,1,10,40000,1,11
2023,202301,58764,2.023E+12,5508,2.023E+12,90004,1,2,7452,0,2,32,6,1,100,1,100,6,63,1,10,30000,1,11
2023,202301,58764,2.023E+12,5508,2.023E+12,90004,1,3,13284,0,1,56,4,1,100,1,100,6,63,1,10,40000,1,11
2023,202301,58926,2.023E+12,9396,2.023E+12,60104,1,3,9072,0,2,62,4,8,826,0,0,6,64,1,10,85000,1,11
2023,202301,59250,2.023E+12,27054,2.023E+12,190404,1,2,29322,0,1,62,1,1,100,0,0,11,114,1,10,150000,1,11
2023,202301,59412,2.023E+12,9558,2.023E+12,100004,1,3,4698,0,1,42,4,1,100,0,0,6,63,1,10,9800,1,11
2023,202301,59574,2.023E+12,9072,2.023E+12,12804,1,2,9720,0,1,60,1,1,100,0,0,7,71,1,10,80000,1,13
2023,202301,59736,2.023E+12,5346,2.023E+12,12204,1,1,5346,0,2,56,6,1,100,0,0,7,71,1,10,150000,1,11
2023,202301,59736,2.023E+12,5346,2.023E+12,12204,1,3,11502,0,2,48,4,8,830,0,0,6,63,1,10,35000,1,11
2023,202301,59898,2.023E+12,15714,2.023E+12,10704,1,1,15876,0,2,57,6,1,100,0,0,11,116,1,10,55000,1,11
2023,202301,60222,2.023E+12,14904,2.023E+12,10104,1,1,14904,1,2,62,5,1,100,0,0,8,81,1,10,36000,1,11
2023,202301,60222,2.023E+12,14904,2.023E+12,10104,1,2,23166,0,1,29,6,1,100,1,100,7,71,1,10,0,1,11
2023,202301,60708,2.023E+12,16524,2.023E+12,80704,1,1,16524,0,2,63,6,1,100,0,0,8,81,1,10,30000,1,11
2023,202301,60870,2.023E+12,5994,2.023E+12,40004,1,1,5832,1,1,30,6,1,100,1,100,7,71,1,10,106000,1,11
2023,202301,60870,2.023E+12,5994,2.023E+12,40004,1,2,8424,1,2,24,6,1,100,1,100,11,114,1,10,40000,1,11
2023,202301,61194,2.023E+12,17658,2.023E+12,13304,1,1,17820,0,2,27,6,1,100,0,0,8,81,1,10,66000,1,11
2023,202301,61518,2.023E+12,26892,2.023E+12,11404,1,1,26892,0,1,31,6,1,100,0,0,7,71,1,10,12000,1,11
2023,202301,61680,2.023E+12,19926,2.023E+12,12304,1,3,15390,0,2,64,2,6,640,0,0,8,81,1,10,0,1,11
2023,202301,62004,2.023E+12,8586,2.023E+12,10404,1,1,8748,1,1,48,1,8,802,0,0,8,81,1,10,52000,1,11
2023,202301,62004,2.023E+12,8586,2.023E+12,10404,1,2,10530,1,2,42,1,1,100,0,0,8,81,1,10,48400,1,11
2023,202301,63300,2.02301E+12,3726,2.023E+12,130005,4,1,3726,0,1,18,6,1,100,0,0,6,65,1,10,12000,1,11
2023,202301,64110,2.023E+12,23976,2.023E+12,110005,1,1,23814,1,2,35,1,2,200,0,0,5,50,1,10,38400,1,11
2023,202301,64110,2.023E+12,23976,2.023E+12,110005,1,2,12798,1,1,51,1,2,200,0,0,5,50,1,12,40000,1,11
2023,202301,64272,2.023E+12,7776,2.023E+12,30005,1,1,7776,0,1,31,6,1,100,0,0,0,2,1,10,57000,1,11
2023,202301,64434,2.023E+12,13122,2.023E+12,110005,1,1,13122,0,1,65,1,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,64434,2.023E+12,13122,2.023E+12,110005,1,2,10854,0,2,58,1,1,100,0,0,6,63,1,10,12000,1,11
2023,202301,64596,2.023E+12,9882,2.023E+12,70005,1,1,9882,0,2,26,6,1,100,0,0,8,81,1,10,72000,1,11
2023,202301,64920,2.023E+12,3564,2.023E+12,110005,1,1,3564,0,2,55,1,8,802,0,0,8,81,1,10,60000,1,11
2023,202301,64920,2.023E+12,3564,2.023E+12,110005,1,2,11178,0,1,57,1,1,100,0,0,6,63,1,10,153000,1,11
2023,202301,65082,2.023E+12,14418,2.023E+12,130005,1,1,14256,0,1,45,1,1,100,0,0,7,71,1,10,83000,1,11
2023,202301,65082,2.023E+12,14418,2.023E+12,130005,1,2,8910,0,2,43,1,1,100,0,0,8,81,1,10,45000,1,11
2023,202301,65244,2.023E+12,11016,2.023E+12,10105,1,2,13608,0,2,58,1,8,826,0,0,6,63,1,10,40000,1,11
2023,202301,65406,2.023E+12,16848,2.023E+12,80005,1,1,16848,0,1,57,1,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,65406,2.023E+12,16848,2.023E+12,80005,1,2,17334,0,2,54,1,1,100,0,0,11,116,1,10,20000,1,11
2023,202301,65730,2.023E+12,57834,2.023E+12,100005,1,1,57834,2,2,32,1,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,65730,2.023E+12,57834,2.023E+12,100005,1,2,34992,2,1,33,1,1,100,0,0,6,63,1,10,52000,1,11
2023,202301,65892,2.023E+12,11502,2.023E+12,70005,1,1,11664,0,2,63,2,1,100,0,0,7,71,1,10,27000,1,11
2023,202301,66216,2.023E+12,35154,2.023E+12,90005,1,1,35154,0,1,23,6,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,66378,2.023E+12,10530,2.023E+12,160005,1,1,10530,1,1,52,5,1,100,0,0,6,65,1,10,0,1,11
2023,202301,66378,2.023E+12,10530,2.023E+12,160005,1,2,7614,1,2,47,4,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,66540,2.023E+12,10854,2.023E+12,60005,1,1,11016,0,2,55,6,2,200,0,0,6,61,1,10,26000,1,11
2023,202301,66864,2.023E+12,5994,2.023E+12,100005,1,1,5994,2,1,51,1,1,100,0,0,7,71,1,10,60000,1,11
2023,202301,66864,2.023E+12,5994,2.023E+12,100005,1,2,10368,2,2,52,1,1,100,0,0,10,101,1,10,32000,1,11
2023,202301,67026,2.023E+12,5994,2.023E+12,90005,1,1,5994,0,1,23,4,8,802,0,0,6,63,1,10,0,1,11
2023,202301,67350,2.023E+12,10206,2.023E+12,20105,1,1,10206,2,1,38,1,1,100,0,0,6,63,1,10,52000,1,11
2023,202301,67836,2.023E+12,13122,2.023E+12,120005,1,1,12960,2,2,46,4,2,200,0,0,7,71,1,10,15000,1,11
2023,202301,67836,2.023E+12,13122,2.023E+12,120005,1,2,17496,0,1,22,6,2,200,1,100,6,63,1,10,13000,1,11
2023,202301,68160,2.023E+12,45360,2.023E+12,20205,1,2,44550,0,1,20,6,8,826,0,0,10,101,1,10,13700,1,11
2023,202301,68322,2.023E+12,23490,2.023E+12,70005,1,1,23490,0,1,37,6,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,68970,2.023E+12,15228,2.023E+12,10105,1,1,15228,0,2,62,1,1,100,0,0,11,114,1,10,80000,1,11
2023,202301,69132,2.023E+12,32886,2.023E+12,70005,1,1,32886,0,2,44,6,2,200,0,0,7,71,1,10,31000,1,11
2023,202301,69294,2.023E+12,18630,2.023E+12,20205,1,1,18630,2,2,48,1,1,100,0,0,11,114,1,10,63000,1,11
2023,202301,69294,2.023E+12,18630,2.023E+12,20205,1,2,23166,2,1,48,1,1,100,0,0,7,71,1,10,12000,1,11
2023,202301,69294,2.023E+12,18630,2.023E+12,20205,1,3,15390,0,1,22,6,1,100,0,0,6,63,1,10,24000,1,13
2023,202301,69456,2.023E+12,14580,2.023E+12,100005,1,1,14580,2,2,34,1,1,100,0,0,7,71,1,10,93000,1,11
2023,202301,69456,2.023E+12,14580,2.023E+12,100005,1,2,8910,2,1,33,1,1,100,0,0,6,63,1,10,64000,1,11
2023,202301,69618,2.023E+12,40338,2.023E+12,50005,1,1,40338,2,1,39,1,1,100,0,0,6,65,1,10,50000,1,11
2023,202301,69618,2.023E+12,40338,2.023E+12,50005,1,2,50220,2,2,35,1,1,100,0,0,6,64,1,10,45000,1,11
2023,202301,69942,2.023E+12,6318,2.023E+12,90005,1,1,6318,1,1,45,1,1,100,0,0,10,101,1,10,56000,1,11
2023,202301,69942,2.023E+12,6318,2.023E+12,90005,1,2,8262,1,2,43,1,1,100,0,0,6,63,1,10,32000,1,11
2023,202301,70428,2.023E+12,48924,2.023E+12,170005,1,1,49086,1,2,36,6,2,200,0,0,8,81,1,10,42000,1,11
2023,202301,70752,2.023E+12,5022,2.023E+12,70005,1,1,4860,0,1,61,1,1,100,0,0,6,63,1,10,65000,1,11
2023,202301,70914,2.023E+12,2106,2.023E+12,120005,1,1,2106,0,1,26,6,1,100,0,0,7,71,1,10,58000,1,11
2023,202301,71400,2.023E+12,8910,2.023E+12,20105,1,1,8910,1,2,45,4,1,100,0,0,6,65,1,10,55000,1,11
2023,202301,71886,2.023E+12,10044,2.023E+12,60005,1,1,10044,0,1,48,4,1,100,0,0,8,81,1,10,73000,1,11
2023,202301,72048,2.023E+12,73548,2.023E+12,80005,1,1,73548,5,1,31,1,1,100,0,0,6,63,1,10,70000,1,11
2023,202301,72372,2.023E+12,6156,2.023E+12,160005,1,1,6156,0,2,45,4,2,200,0,0,11,116,1,10,69000,1,11
2023,202301,72858,2.023E+12,61398,2.023E+12,140005,1,1,61398,3,1,46,1,1,100,0,0,10,101,1,10,50000,2,20
2023,202301,72858,2.023E+12,61398,2.023E+12,140005,1,2,60102,3,2,48,1,1,100,0,0,11,115,1,10,250000,1,11
2023,202301,73344,2.023E+12,9720,2.023E+12,150105,1,1,9558,0,1,55,1,1,100,0,0,11,114,1,10,230000,1,11
2023,202301,73344,2.023E+12,9720,2.023E+12,150105,1,2,12150,0,2,49,1,1,100,0,0,11,114,1,10,95000,1,11
2023,202301,73506,2.023E+12,22356,2.023E+12,60005,1,1,22518,0,2,54,1,8,802,0,0,7,71,1,10,38000,1,11
2023,202301,73506,2.023E+12,22356,2.023E+12,60005,1,2,20250,0,1,55,1,8,802,0,0,6,63,1,10,100000,1,11
2023,202301,73830,2.023E+12,33210,2.023E+12,20105,1,1,33048,0,2,54,5,8,826,0,0,6,63,1,10,25000,1,11
2023,202301,73830,2.023E+12,33210,2.023E+12,20105,1,2,46980,0,2,57,4,8,826,0,0,6,63,1,10,25000,1,11
2023,202301,74154,2.023E+12,16038,2.023E+12,90005,1,1,16200,0,1,58,1,1,100,0,0,6,63,1,10,51000,1,11
2023,202301,75288,2.023E+12,15876,2.023E+12,30005,1,1,15876,2,2,46,1,1,100,0,0,10,101,1,10,57000,1,11
2023,202301,75288,2.023E+12,15876,2.023E+12,30005,1,2,27378,2,1,42,1,1,100,0,0,8,81,1,10,100000,1,11
2023,202301,75450,2.023E+12,10530,2.023E+12,80005,1,3,16200,0,1,21,6,1,100,0,0,7,71,1,10,61000,1,11
2023,202301,75774,2.023E+12,24462,2.023E+12,20105,1,1,24462,2,2,41,1,1,100,0,0,11,115,1,10,34500,1,11
2023,202301,75774,2.023E+12,24462,2.023E+12,20105,1,2,22356,2,1,45,1,1,100,0,0,6,65,1,10,71000,1,11
2023,202301,75936,2.023E+12,54270,2.023E+12,40005,1,1,54270,1,2,57,4,1,100,0,0,11,114,1,10,48000,1,11
2023,202301,75936,2.023E+12,54270,2.023E+12,40005,1,2,44874,0,2,31,6,1,100,0,0,7,71,1,10,24000,1,11
2023,202301,76098,2.023E+12,39528,2.023E+12,60005,1,1,39366,4,2,39,4,2,200,0,0,7,71,1,10,64000,1,11
2023,202301,76098,2.023E+12,39528,2.023E+12,60005,1,2,36126,4,1,47,6,2,200,0,0,6,63,1,10,16300,1,11
2023,202301,76098,2.023E+12,39528,2.023E+12,60005,1,3,35316,0,1,18,6,2,200,0,0,5,50,1,10,5000,1,11
2023,202301,76260,2.023E+12,13446,2.023E+12,130005,1,1,13446,0,1,50,1,1,100,0,0,11,115,1,10,47000,1,13
2023,202301,76584,2.023E+12,6804,2.023E+12,170005,1,1,6966,0,1,42,1,1,100,0,0,10,101,1,10,72000,1,11
2023,202301,77718,2.02301E+12,972,2.023E+12,730106,4,1,972,0,1,24,6,7,700,1,100,6,63,1,14,24000,1,12
2023,202301,78204,2.02301E+12,8586,2.023E+12,10106,4,1,8586,0,1,21,6,2,200,0,0,6,63,1,14,7000,1,13
2023,202301,78366,2.02301E+12,972,2.023E+12,131206,4,1,972,0,1,60,4,1,100,0,0,7,71,1,10,0,1,11
